SAP_MAT_NUM	MAT_TYPE	INDT_SECT	DESC	BASE_UOM	MATL_GRP	DIVISION	GEN_ITEM_CAT_GRP	WGT_UOM	WGT_GRS	WGT_NET	PURCH_VAL_KEY	TRP_GRP	STO_COND
000000000060003878	UNBW	M	NF-315-002 CLEAR ANOD 6063T5 7320	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003879	UNBW	M	ES-T-282 DS A.SILVER 6063T6 7320	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003880	UNBW	M	ES7530-104 P.ESP WHITE 6063T6 7320	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003881	UNBW	M	ES3001 CLEAR ANOD 6063T6 7320	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003882	UNBW	M	ES7530-103 P.ESP WHITE 6063T6 1590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003883	UNBW	M	NF-415-008 DS A.SILVER 6063T5 1990	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003884	UNBW	M	ES7530-101 P.ESP WHITE 6063T6 2070	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003885	UNBW	M	CM100-020 P.ESP WHITE 6063T6 2280	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003886	UNBW	M	ES-S-561 CLEAR ANOD 6063T6 2280	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003887	UNBW	M	ES6013 DS A.SILVER 6063T6 2340	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003888	UNBW	M	ES4005 P.LIQUID COPPER 6063T6 2410	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003889	UNBW	M	ES-T-282 DS A.SILVER 6063T6 2530	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003890	UNBW	M	NF-315-002 DS A.SILVER 6063T5 2530	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003891	UNBW	M	RS100-001A D.BNE WHITE 6063T6 2540	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003892	UNBW	M	ES9012 CLEAR ANOD 6063T5 2550	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003893	UNBW	M	ES2013 PWD BRONZE 6063T6 2710	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003894	UNBW	M	HP3060-069 CLEAR ANOD 6063T6 2870	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003895	UNBW	M	ES-S-561 CLEAR ANOD 6063T6 2880	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003896	UNBW	M	ES5001 P.ESP WHITE 6063T6 3160	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003897	UNBW	M	HR2600-004 CLEAR ANOD 6063T6 3340	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003898	UNBW	M	ES6005 PWD BRONZE 6063T6 3400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003899	UNBW	M	ES3012 D. BLACK 6063T6 3640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003900	UNBW	M	ES9025 P.ESP WHITE 6063T5 3790	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003901	UNBW	M	NF-315-004 DS A.SILVER 6063T5 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003902	UNBW	M	ES3002 D. BLACK 6063T6 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003903	UNBW	M	050M-069 D.BNE WHITE 6063T6 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003904	UNBW	M	500Y-006A D.BNE WHITE 6063T6 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003905	UNBW	M	NC-100-001 P.ESP WHITE 6063TF 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003906	UNBW	M	NF-315-002 DS A.SILVER 6063T5 4400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003907	UNBW	M	ES-T-282 DS A.SILVER 6063T6 4400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003908	UNBW	M	ES4003 D.BRM BRONZE 6063T6 4400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003909	UNBW	M	HP3060-049 D.BNE WHITE 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003910	UNBW	M	ES-T-282 DS A.SILVER 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003911	UNBW	M	ES-ALN-414 CLEAR ANOD 6063T6 4700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003912	UNBW	M	ES-T-282 DS A.SILVER 6063T6 4920	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003913	UNBW	M	NF-415-008 DS A.SILVER 6063TF 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003914	UNBW	M	ES6013 MILL FINISH 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003915	UNBW	M	ES6011 P.ESP WHITE 6063T5 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003916	UNBW	M	NF-415-008 DS A.SILVER 6063T5 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003917	UNBW	M	ES3003 CLEAR ANOD 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003918	UNBW	M	ES3001 PWD BRONZE 6063T6 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003919	UNBW	M	ES3013 PWD BRONZE 6063T6 5100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003920	UNBW	M	NF-415-002 DS A.SILVER 6063T5 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003921	UNBW	M	NF-315-010 DS A.SILVER 6063T5 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003922	UNBW	M	FX345-005 D.BNE WHITE 6063T5 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003923	UNBW	M	ES-ALN-414 CLEAR ANOD 6063T6 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003924	UNBW	M	ES8014 P.ESP WHITE 6063T6 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003925	UNBW	M	2400ST-047 D. BLACK 6063T6 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003926	UNBW	M	ES7530-016 P.ESP WHITE 6063T5 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003927	UNBW	M	ES2002 PWD BRONZE 6063T6 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003928	UNBW	M	TGT-116 DS A.SILVER 6063T6 5330	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003929	UNBW	M	ES2012 CLEAR ANOD 6063T6 5350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003930	UNBW	M	NF-315-004 DS A.SILVER 6063T5 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003931	UNBW	M	ES4007 P.BROWN 6063T6 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003932	UNBW	M	ES-S-351 P.ESP WHITE 6063T6 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003933	UNBW	M	ES1014 CLEAR ANOD 6063T5 5500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003934	UNBW	M	NF-315-002 P.ESP WHITE 6063T5 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003935	UNBW	M	NF-315-004 P.ESP WHITE 6063T5 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003936	UNBW	M	NF-315-003 P.ESP WHITE 6063T5 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003937	UNBW	M	NF-315-011 CLEAR ANOD 6063T5 5710	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003938	UNBW	M	ES9506 P.ESP WHITE 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003939	UNBW	M	HP3060-036 CLEAR ANOD 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003940	UNBW	M	ES4007 PWD BRONZE 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003941	UNBW	M	2400ST-029 D.BNE WHITE 6063TF 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003942	UNBW	M	2400ST-029 D.BNE WHITE 6063T6 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003943	UNBW	M	NF-415-001 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003944	UNBW	M	ES-S-387 P.ESP WHITE 6063T6 5920	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003945	UNBW	M	NP-200-005 CLEAR ANOD 6063T5 5960	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003946	UNBW	M	ES1102 CLEAR ANOD 6063T6 5970	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003947	UNBW	M	NF-415-001 DS A.SILVER 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003948	UNBW	M	NF-415-007 DS A.SILVER 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003949	UNBW	M	ES1003SA CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003950	UNBW	M	ES2001SA CLEAR ANOD 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003951	UNBW	M	TGA-1013 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003952	UNBW	M	NF-415-002 DS A.SILVER 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003953	UNBW	M	ES7530-017 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003954	UNBW	M	TGT-116 DS A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003955	UNBW	M	ES7530-107-201 P.ESP WHITE 6063T6 6090	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003956	UNBW	M	050M-143 D.BNE WHITE 6063T6 6090	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003957	UNBW	M	ES1502 P.LIQUID COPPER 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003958	UNBW	M	ES8013 PWD BRONZE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003959	UNBW	M	TGT-116 DS A.SILVER 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003960	UNBW	M	NF-415-003 DS A.SILVER 6063T5 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003961	UNBW	M	FX345-005 PWD BRONZE 6063T5 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003962	UNBW	M	FX345-007 D.FASHION GRAY 6063T5 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003963	UNBW	M	HP3060-069 D.FASHION GRAY 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003964	UNBW	M	NF-415-008 DS A.SILVER 6063T5 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003965	UNBW	M	PH3050-005 D.BNE WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003966	UNBW	M	HP3060-055 D.FASHION GRAY 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003967	UNBW	M	NF-415-002 CLEAR ANOD 6063T5 5200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003968	UNBW	M	NF-415-004 DS A.SILVER 6063T5 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003969	UNBW	M	ES8006 D.BNE WHITE 6063T5 5400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003970	UNBW	M	NF-415-003 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003971	UNBW	M	NF-415-004 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003972	UNBW	M	FX345-006 D.FASHION GRAY 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003973	UNBW	M	CM100-001 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003974	UNBW	M	ES9556 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003975	UNBW	M	ES-A-011 P.ESP WHITE 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003976	UNBW	M	CM100-026 PWD BRONZE 6063T6 6300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003977	UNBW	M	HP3060-011 PWD BRONZE 6063T5 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003978	UNBW	M	HC200-001 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003979	UNBW	M	HP3060-049 D.BRM BRONZE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003980	UNBW	M	500Y-005 CLEAR ANOD 6063T6 3350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003981	UNBW	M	ES7530-202 P.ESP WHITE 6063T6 3360	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003982	UNBW	M	HR2600-009 P.ESP WHITE 6063T6 5840	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003983	UNBW	M	ES6003 PWD BRONZE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003984	UNBW	M	ES-T-282 DS A.SILVER 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003985	UNBW	M	NF-315-010 CLEAR ANOD 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003986	UNBW	M	2400ST-008 D.BRM BRONZE 6063T6 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003987	UNBW	M	ES1101 D.BRM BRONZE 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003988	UNBW	M	ES9503 CLEAR ANOD 6063T5 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003989	UNBW	M	ES2004 PWD BRONZE 6063T5 6700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003990	UNBW	M	PH3050-004 D.BNE WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003991	UNBW	M	ES2009 DS A.SILVER 6063T6 5840	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003992	UNBW	M	ES-ALN-585 DS MDM GREEN 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003993	UNBW	M	ES1106 CLEAR ANOD 6063T6 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003994	UNBW	M	ES5002 D.BNE WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003995	UNBW	M	ES5020 CLEAR ANOD 6063T5 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003996	UNBW	M	HP3060-053 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003997	UNBW	M	CM100-017 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003998	UNBW	M	2400ST-026 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060003999	UNBW	M	ES5001 CLEAR ANOD 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004000	UNBW	M	2400ST-028 P.ESP WHITE 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004001	UNBW	M	ES6005 D.BNE WHITE 6063T6 680	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004002	UNBW	M	HP3060-050 D.FASHION GRAY 6063T6 750	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004003	UNBW	M	ES4007 P.ESP WHITE 6063T6 750	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004004	UNBW	M	NF-315-010 DS A.SILVER 6063T5 750	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004005	UNBW	M	ES-F75-04 D.BNE WHITE 6063T6 780	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004006	UNBW	M	NC-100-003 P.ESP WHITE 6063T5 790	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004007	UNBW	M	ES-F75-03 D.BNE WHITE 6063T6 800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004008	UNBW	M	ES8004 D.BRM BRONZE 6063T6 800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004009	UNBW	M	2400ST-053 D.BNE WHITE 6063T6 800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004010	UNBW	M	ES2001SA CLEAR ANOD 6063T6 850	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004011	UNBW	M	500Y-001 PWD BRONZE 6063T6 900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004012	UNBW	M	NF-315-004 DS A.SILVER 6063T5 1000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004013	UNBW	M	ES8004 CLEAR ANOD 6063T6 1000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004014	UNBW	M	ES8013 D.BNE WHITE 6063T6 1000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004015	UNBW	M	NF-415-003 DS A.SILVER 6063T5 1050	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004016	UNBW	M	NF-415-003 DS A.SILVER 6063T5 1060	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004017	UNBW	M	ES9018 CLEAR ANOD 6063T5 1070	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004018	UNBW	M	ES2012 P.LG BRONZE 6063T6 1070	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004019	UNBW	M	ES1005 PWD BRONZE 6063T6 1090	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004020	UNBW	M	T-003 P.ESP WHITE 6063T5 1100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004021	UNBW	M	FX345-005 D.FASHION GRAY 6063T5 1100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004022	UNBW	M	ES9006 D.BNE WHITE 6063T5 1100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004023	UNBW	M	ES9019 CLEAR ANOD 6063T5 1100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004024	UNBW	M	NF-415-004 DS A.SILVER 6063T5 1120	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004025	UNBW	M	HC200-010 CLEAR ANOD 6063T6 1130	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004026	UNBW	M	F3079 DS A.SILVER 6063T6 1140	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004027	UNBW	M	NF-315-002 P.ESP WHITE 6063T5 1140	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004028	UNBW	M	500Y-023 CLEAR ANOD 6063T6 1150	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004029	UNBW	M	ES1006 PWD BRONZE 6063T6 1150	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004030	UNBW	M	ES8013 CLEAR ANOD 6063T6 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004031	UNBW	M	ES9002 CLEAR ANOD 6063T5 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004032	UNBW	M	ES2001 DS A.SILVER 6063T6 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004033	UNBW	M	HC200-004 DS A.SILVER 6063T6 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004034	UNBW	M	NC-100-001 CLEAR ANOD 6063T5 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004035	UNBW	M	NF-315-005 CLEAR ANOD 6063T5 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004036	UNBW	M	ES-ALN-585 DS MDM GREEN 6063T6 1210	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004037	UNBW	M	ES6011 D.BNE WHITE 6063T5 1220	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004038	UNBW	M	NF-315-005 CLEAR ANOD 6063T5 1220	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004039	UNBW	M	HP3060-065 D.BNE WHITE 6063T6 1250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004040	UNBW	M	NC-100-003 P.BROWN 6063T5 1250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004041	UNBW	M	HP3060-038 CLEAR ANOD 6063T6 1250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004042	UNBW	M	ES3012 CLEAR ANOD 6063T6 1250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004043	UNBW	M	TGT-215 CLEAR ANOD 6063T5 1250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004044	UNBW	M	ES5001 CLEAR ANOD 6063T6 1260	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004045	UNBW	M	NC-100-002 CLEAR ANOD 6063T6 1270	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004046	UNBW	M	ES1101 D.BNE WHITE 6063T6 1280	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004047	UNBW	M	ES1007 DS A.SILVER 6063T6 1290	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004048	UNBW	M	NP-200-006M D.BNE WHITE 6063T6 1300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004049	UNBW	M	ES9003 P.ESP WHITE 6063T5 1300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004050	UNBW	M	T-001 CLEAR ANOD 6063T6 1300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004051	UNBW	M	ES9015 MILL FINISH 6063T5 1300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004052	UNBW	M	ES7530-005-006 P.ESP WHITE 6063T6 1300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004053	UNBW	M	ES3005 DS A.SILVER 6063T6 1320	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004054	UNBW	M	ES-T-101 CLEAR ANOD 6063T5 1330	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004055	UNBW	M	ES1101 CLEAR ANOD 6063T6 1330	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004056	UNBW	M	ES4017 CLEAR ANOD 6063T6 1350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004057	UNBW	M	ES3010 CLEAR ANOD 6063T6 1350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004058	UNBW	M	RS100-008 D.BNE WHITE 6063T6 1350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004059	UNBW	M	ES-ALN-174 DS A.SILVER 6063T6 1380	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004060	UNBW	M	HR2600-004 PWD BRONZE 6063T6 1400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004061	UNBW	M	ES1101 DS A.SILVER 6063T6 1400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004062	UNBW	M	ES2004 D.BRM BRONZE 6063T5 1400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004063	UNBW	M	ES5001 CLEAR ANOD 6063T6 1430	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004064	UNBW	M	NF-315-011 DS A.SILVER 6063T5 1450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004065	UNBW	M	HP3060-063 D.FASHION GRAY 6063T6 1450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004066	UNBW	M	ES6011 P.ESP WHITE 6063T5 1450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004067	UNBW	M	ES4007 DS A.SILVER 6063T6 1450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004068	UNBW	M	ES4003 DS A.SILVER 6063T6 1460	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004069	UNBW	M	ES1051 P.ESP WHITE 6063T6 1480	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004070	UNBW	M	HC200-003 PWD BRONZE 6063T6 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004071	UNBW	M	ES7530-107-201 P.ESP WHITE 6063T6 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004072	UNBW	M	ES9554 P.ESP WHITE 6063T5 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004073	UNBW	M	NF-315-011 DS A.SILVER 6063T5 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004074	UNBW	M	ES-T-282 DS A.SILVER 6063T6 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004075	UNBW	M	ES-ALN-586 DS MDM GRAY 6063T6 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004076	UNBW	M	ES1502 D.BRM BRONZE 6063T6 1500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004077	UNBW	M	ES3002 PWD BRONZE 6063T6 1520	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000060004078	UNBW	M	ES9051 P.ESP WHITE 6063T5 1530	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
